Time, Date, Hour, Minute, Seconds,Altitude, Speed(knots), Latitude(Deg), Longitude(Deg), Sat#,Temp0(C), Pressure0(Hg), Altitude0(m),Temp1(C), Pressure1(Pa), Altitude1(m),Temp2(C), Pressure2(Pa), Altitude2(m),AvgAltitude(m),Gas1Voltage(V),Gas2Voltage(V)
6375425,29-Mar,11,1,53,5884.7,15.3,0,-112.058,9,249.1875,67817.5,16950.875,-0.91,2093.4688,23145.125,-2.63,2037.9844,23253.1387,21098.3457,0.0122,0.054
6378528,29-Mar,11,1,55,5884.7,15.3,0,-112.058,9,249.1875,67757.5,16928.875,-0.87,2167.3477,23004.8437,-2.59,2103.8203,23125.2305,21028.6191,0.011,0.3747
6381638,29-Mar,11,1,59,5884.7,0.01,0,-112.058,1,249.25,67689.25,16910.125,-0.82,2196.7266,22950.1328,-2.52,2142.332,23051.9043,20972.5586,0.011,0.0355
6384738,29-Mar,11,2,2,5884.7,0.01,0,-112.058,0,249.3125,67608.5,16893.4375,-0.79,2243.9336,22863.4512,-2.48,2180.293,22980.6641,20912.8379,0.0122,0.6697
6387851,29-Mar,11,2,5,5884.7,9.97,0,-112.058,0,249.3125,67519.25,16873.625,-0.75,2272.9805,22810.8477,-2.43,2220.168,22906.9043,20832.1875,0.011,0.1322
6390952,29-Mar,11,2,8,5884.7,10.08,0,-112.058,0,249.3125,67433.5,16853,-0.71,2324.3047,22719.2129,-2.39,2270.7773,22814.8184,20763.2559,0.011,0.2627
6394062,29-Mar,11,3,56,5884.7,10.06,0,-112.058,0,249.375,67370.5,16830.0625,-0.67,2366.4609,22645.166,-2.34,2311.6133,22741.7187,20720.9043,0.011,0.2281
6397165,29-Mar,11,2,14,5884.7,0,0,-112.058,0,249.4375,67214,16796.5,-0.64,2450.8359,22500.1113,-2.32,2390.8633,22602.7891,20637.4238,0.0122,0.0983
6400275,29-Mar,11,2,18,5884.7,0,0,-112.058,0,249.4375,67176.25,16777.6875,-0.61,2480.2109,22450.5605,-2.28,2422.9414,22547.6133,20579.2637,0.011,0.3836
6403385,29-Mar,11,2,19,5884.7,11.82,0,-112.058,0,249.4375,67052.25,16760.875,-0.58,2516.6406,22389.7637,-2.25,2459.8008,22484.9395,20521.8555,0.0122,0.216
6406488,29-Mar,11,2,22,5884.7,16.97,0,-112.058,0,249.4375,66997.5,16741.875,-0.54,2569.7695,22302.3652,-2.22,2518.2188,22387.1465,20470.0977,0.0122,0.1773
6409588,29-Mar,11,2,27,5884.7,19.77,0,-112.058,7,249.5,66931.75,16722.3125,-0.52,2631.7422,22202.2461,-2.19,2558.3711,22320.9922,20408.8496,0.0122,0.0822
6412698,29-Mar,11,2,30,5884.7,0,0,-112.058,0,249.5,66818.75,16702.5,-0.49,2667.8359,22144.8125,-2.15,2611.3555,22234.9687,20341.3574,0.011,0.8171
6415801,29-Mar,11,2,32,5884.7,23.22,0,-112.058,0,249.5,66742.75,16681.25,-0.47,2717.8438,22066.2695,-2.13,2664.3125,22150.3926,20271.752,0.011,0.6157
6418911,29-Mar,11,2,37,5884.7,22.82,0,-112.058,0,249.5625,66660,16659.625,-0.43,2765.1133,21993.0957,-2.1,2711.8164,22075.6738,20220.4004,0.0122,0.0685
6422021,29-Mar,11,1,54,5884.7,21.57,0,-112.058,0,249.5625,66571.75,16634.0625,-0.4,2852.5117,21860.4277,-2.07,2803.9219,21933.7734,20145.709,0.0122,0.7841
6425124,29-Mar,11,2,43,5884.7,0,0,-112.058,0,249.5625,66487.5,16612.25,-0.37,2876.0117,21825.3184,-2.05,2821.3086,21907.4102,20088.3672,0.0122,0.1354
6428234,29-Mar,11,2,44,5884.7,5.04,0,-112.058,0,249.625,66404,16593.375,-0.35,2939.1484,21732.127,-2.02,2889.5586,21805.1836,20041.666,0.011,0.3465
6431334,29-Mar,11,2,47,5884.7,0,0,-112.058,5,249.5625,66327,16570.125,-0.33,2970.0117,21687.1602,-2,2918.9727,21761.7285,19982.252,0.0122,0.7478
6434447,29-Mar,11,2,50,5884.7,0,0,-112.058,0,249.5625,66249,16549.125,-0.32,3027.0742,21605.0098,-1.98,2986.7656,21662.9082,19894.1738,0.011,0.1104
6437547,29-Mar,11,2,53,5884.7,0,0,-112.058,0,249.5625,66120.5,16518.0625,-0.28,3095.1953,21508.5645,-1.97,3046.3867,21577.4902,19822.0762,0.0122,0.1289
6440657,29-Mar,11,2,58,5884.7,0,0,-112.058,0,249.625,66032.5,16499.4375,-0.29,3140.2148,21445.7656,-2.01,3095.3242,21508.3848,19795.6172,0.011,0.7632
6443760,29-Mar,11,3,1,5884.7,22.3,0,-112.058,9,249.625,65920,16473.9375,-0.24,3199.0273,21364.8164,-1.94,3149.1523,21433.3867,19724.5527,0.0122,0.2047
6446870,29-Mar,11,3,2,5884.7,21.67,0,-112.058,0,249.5625,65836.5,16451.1875,-0.23,3264.7891,21275.7012,-1.92,3218.9375,21337.6836,19679.6973,0.011,0.5222
6449980,29-Mar,11,3,7,5884.7,0,0,-112.058,0,249.625,65754.5,16429.5625,-0.22,3309.5742,21215.8652,-1.91,3253.3242,21291.1445,19622.375,0.0122,0.469
6453083,29-Mar,11,3,9,5884.7,11.99,0,-112.058,9,249.625,65633.5,16400.75,-0.19,3372.4219,21139.4082,-1.91,3320.8711,21200.8711,19537.9316,0.0122,0.0854
6456193,29-Mar,11,3,12,5884.7,0,0,-112.058,0,249.625,65525,16375.6875,-0.2,3427.4688,21061.3887,-1.91,3385.625,21115.7168,19504.0684,0.011,0.8212
6459293,29-Mar,10,59,9,5884.7,14.21,0,-112.058,0,249.625,65460.25,16344.0625,-0.18,3531.2891,20928.877,-1.9,3482.8516,20990.3027,19426.3926,0.011,0.274
6462406,29-Mar,11,3,17,5884.7,0,0,-112.058,9,249.5625,65352,16333.75,-0.17,3560.4727,20892.1953,-1.9,3512.3125,20952.8594,19368.4629,0.0134,0.2933
6465506,29-Mar,11,3,18,5884.7,24.98,0,-112.058,0,249.5625,65259.25,16304.9375,-0.18,3624.0313,20813.1445,-1.91,3571.8828,20877.9219,19317.2187,0.011,0.2353
6468616,29-Mar,10,58,14,5884.7,14.59,0,-112.058,0,249.5625,65075,16273.9375,-0.17,3681.1094,20743.1055,-1.92,3637.2109,20796.8945,19235.1699,0.0122,0.1185
6471719,29-Mar,10,58,17,5884.7,0,0,-112.058,0,249.5625,65032.75,16242.875,-0.16,3747.7227,20662.4687,-1.91,3699.9805,20720.1426,19171.6094,0.011,0.2144
6474829,29-Mar,11,4,11,5884.7,14.58,0,-112.058,7,249.5625,64918.25,16220.4375,-0.13,3819.457,20576.9199,-1.91,3777.6484,20626.6191,19135.5137,0.0098,0.3788
6477929,29-Mar,11,4,13,5884.7,14.34,0,-112.058,0,249.5625,64838.25,16200.125,-0.14,3891.2148,20492.6367,-1.93,3826.3828,20568.7305,19054.4004,0.011,0.8131
6481042,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5625,64737,16172.25,-0.15,3933.3086,20443.7773,-1.94,3881.8398,20503.5762,18999.8281,0.0122,0.3167
6484142,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5625,64632.25,16138,-0.13,4030.4219,20332.6543,-1.94,3984.5117,20384.9141,18961.9258,0.011,0.1555
6487252,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5,64528.75,16121.75,-0.13,4067.3438,20290.9727,-1.95,4018.8086,20345.8281,18879.3965,0.011,0.2982
6490355,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5,64392.25,16089.4375,-0.13,4132.0586,20218.6523,-1.97,4092,20263.3105,18832.3066,0.0256,0.087
6493465,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5,64279.75,16060.5,-0.13,4209.6016,20133.1914,-2,4158.418,20189.457,18769.6465,0.0098,0.1442
6496575,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.5,64171.75,16032.75,-0.13,4263.8633,20074.1465,-2.01,4219.5273,20122.3457,18724.0449,0.011,0.3578
6499678,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.4375,64071,16007.1875,-0.16,4334.875,19997.7852,-2.03,4288.0469,20048.0254,18673.5898,0.011,0.303
6502788,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.4375,65101.25,16260.625,-0.15,4412.8164,19915.1289,-2.05,4377.0312,19952.9297,18694.084,0.011,0.0935
6505888,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.4375,64981.25,16234.5625,-0.17,4497.418,19826.7383,-2.08,4452.4805,19873.5195,18658.1738,0.0098,0.0427
6509001,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.4375,64867.5,16211.8125,-0.17,4523.6641,19799.5879,-2.1,4481.9687,19842.7773,18590.2305,0.0098,0.1257
6512101,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.375,64761,16182.875,-0.18,4600,19721.3477,-2.12,4552.207,19770.209,18540.6113,0.011,0.2982
6515211,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.375,64668.75,16158.625,-0.2,4661.5508,19659.0234,-2.15,4621.9023,19699.0918,18484.9062,0.011,0.0484
6518314,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.3125,64574.5,16134.8125,-0.2,4729.5586,19590.9297,-2.21,4694.6211,19625.8105,18434.8848,0.011,0.1845
6521424,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.3125,64452.5,16106.125,-0.21,4800.3516,19520.8848,-2.26,4760.4336,19560.2773,18381.9473,0.0134,0.2506
6524534,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.3125,64358.75,16079.875,-0.26,4871.6758,19451.1562,-2.29,4828.6328,19493.1367,18323.9824,0.0208,0.0403
6527637,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.25,64257.5,16057.8125,-0.25,4931.9062,19392.9121,-2.35,4887.4766,19435.8203,18273.2344,0.011,0.2055
6530747,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.25,64157.75,16028.6875,-0.28,5003.3516,19324.5664,-2.39,4969.6758,19356.6816,18221.5605,0.011,0.1459
6533847,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.25,64028.25,15995.4375,-0.31,5073.4609,19258.2637,-2.46,5036.4102,19293.209,18163.4727,0.0147,0.1894
6536960,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.1875,63897.25,15965.5625,-0.33,5148.9336,19187.7109,-2.5,5109.7031,19224.2793,18112.3906,0.0098,0.2522
6540060,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.1875,63798.75,15941.4375,-0.35,5214.332,19127.25,-2.55,5176.9609,19161.7246,18056.9277,0.0122,0.1902
6543170,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.125,63690,15915.6875,-0.37,5294.6953,19053.791,-2.59,5250.6836,19093.9082,18005.2852,0.0134,0.2619
6546282,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.125,63588.5,15887.1875,-0.39,5362.4531,18992.5508,-2.68,5323.4687,19027.707,17950.4941,0.011,0.0338
6549382,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.0625,63461,15859.6875,-0.42,5426.6211,18935.1309,-2.73,5388.9609,18968.7637,17896.2949,0.011,0.0862
6552493,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249.0625,63359.25,15831.4375,-0.45,5506.7578,18864.1895,-2.8,5465.5391,18900.5723,17845.3145,0.011,0.1837
6555601,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,249,63266,15804.1875,-0.47,5577.5664,18802.1973,-2.84,5536.7422,18837.8594,17795.1719,0.0122,0.1475
6558701,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.9375,63144.5,15774.375,-0.49,5658.8984,18731.7734,-2.93,5619.1289,18766.1055,17736.8535,0.011,0.0677
6561814,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.9375,63017.5,15735,-0.52,5733.9414,18667.5176,-2.99,5702.875,18694.0352,17692.0234,0.011,0.0467
6564914,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.875,62857.75,15704.9375,-0.55,5794.6562,18616.0273,-3.05,5761.4258,18644.1543,17633.9551,0.0122,0.1032
6568024,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.875,62743.5,15675.375,-0.58,5875.918,18547.791,-3.1,5840.0039,18577.8535,17581.8359,0.011,0.112
6571137,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.8125,62625.5,15646.75,-0.63,5960.7383,18477.377,-3.16,5924.6406,18507.2441,17525.5879,0.011,0.0886
6574237,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.75,62521,15614.1875,-0.67,6037.9062,18414.0176,-3.26,6002.6445,18442.8867,17476.9023,0.0122,0.0612
6577347,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.6875,62391,15586.0625,-0.7,6112.9023,18353.0645,-3.32,6077.1445,18382.0508,17425.2129,0.011,0.0427
6580460,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.6875,62265.75,15555.625,-0.72,6204.3398,18279.5645,-3.4,6158.8125,18316.0508,17372.3809,0.0183,0.2401
6583560,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.625,62161.25,15529.875,-0.76,6269.3828,18227.8145,-3.49,6235.8672,18254.4258,17318.8926,0.011,0.1515
6586670,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.5625,62045.75,15499.75,-0.79,6353.6758,18161.3887,-3.55,6322.3398,18185.998,17267.5645,0.0122,0.1201
6589773,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.5625,61895.5,15460.875,-0.83,6425.8906,18105.0469,-3.62,6396.8359,18128.2598,17213.3418,0.0098,0.1297
6592883,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.5,61762.5,15432.625,-0.88,6509.5195,18040.4375,-3.68,6470.5078,18070.4922,17161.5352,0.0098,0.1467
6595993,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.4375,61657.25,15402.75,-0.92,6590.4258,17978.5664,-3.79,6556.582,18004.373,17109.4746,0.011,0.033
6599096,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.375,61531.75,15373.0625,-0.96,6668.0898,17919.752,-3.86,6637.5117,17942.8613,17059.2207,0.011,0.0564
6602206,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.3125,61419.5,15346.9375,-1.01,6745.4648,17861.7051,-3.95,6714.2773,17885.0352,17010.4687,0.011,0.0717
6605316,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.3125,61300.75,15317.375,-1.06,6836.9414,17793.7695,-4.05,6798.4844,17822.2402,16956.4316,0.0098,0.1531
6608419,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.25,61156.5,15277.1875,-1.09,6917.5078,17734.5449,-4.14,6887.9375,17756.2168,16899.0312,0.011,0.1305
6611529,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.1875,61036.25,15250.375,-1.15,7005.7773,17670.2949,-4.23,6972.2305,17694.6348,16852.4629,0.0098,0.1442
6614639,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.125,60936.75,15223.125,-1.22,7086.9805,17611.7637,-4.3,7062.5039,17628.7891,16811.627,0.0171,0.1241
6617742,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,248.0625,60818.5,15189.5,-1.27,7177.1875,17547.377,-4.42,7163.7422,17556.9316,16758.0508,0.011,0.3022
6620852,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.9375,60685,15163,-1.38,7250.0234,17495.8652,-4.52,7214.1016,17521.2168,16707.8262,0.011,0.2055
6623962,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.875,60550.25,15123.75,-1.41,7343.9844,17430.0293,-4.63,7317.0195,17448.8516,16649.8105,0.0122,0.1692
6627065,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.8125,60391.25,15087.0625,-1.48,7441.6602,17362.3086,-4.77,7412.4609,17382.4766,16600.7207,0.0122,0.1612
6630175,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.75,60267,15056.0625,-1.59,7527.1484,17303.625,-4.84,7502.9297,17320.1953,16550.8906,0.011,0.1773
6633285,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.625,60158.75,15019.375,-1.65,7630.0195,17233.7227,-4.94,7590.2539,17260.6523,16496.5918,0.011,0.1926
6636388,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.5625,60039.75,14999,-1.69,7678.4727,17201.0605,-5.02,7656.5039,17215.8477,16453.2246,0.011,0.0806
6639498,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.5,59895.75,14975.75,-1.78,7753.8672,17150.5684,-5.15,7734.8477,17163.2695,16408.6348,0.011,0.1088
6642608,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.4375,59762.25,14931.25,-1.84,7895.2344,17056.959,-5.22,7869.9492,17073.6016,16352.4268,0.011,0.0991
6645711,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.3125,59646.5,14891.6875,-1.91,7995.25,16991.5469,-5.32,7969.6953,17008.1953,16283.6826,0.0293,0.1692
6648821,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.25,59523.25,14864.5,-1.99,8048.4141,16957.0449,-5.44,8025.0781,16972.166,16247.04,0.0098,0.1596
6651931,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.1875,59383,14831.0625,-2.07,8141.5664,16897.0352,-5.53,8116.3242,16913.2422,16191.5576,0.0183,0.0798
6655044,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247.125,59245.75,14790.75,-2.14,8269.9609,16815.2285,-5.62,8248.1719,16829.0371,16135.5186,0.011,0.2184
6658154,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,247,59086,14757,-2.22,8337.25,16772.7637,-5.73,8310.4727,16789.6289,16082.8438,0.011,0.1241
6661254,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.875,58955.25,14730.6875,-2.32,8421.5156,16719.9766,-5.85,8404.1875,16730.7969,16040.7158,0.0122,0.2208
6664367,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.8125,58813.5,14690.4375,-2.39,8513.2617,16662.9863,-5.97,8489.25,16677.8535,15988.6992,0.0085,0.2095
6667477,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.6875,58661,14659.1875,-2.49,8616.0313,16599.7383,-6.09,8592.1602,16614.375,15938.6367,0.011,0.0653
6670587,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.625,58568.75,14629,-2.6,8693.2969,16552.5859,-6.22,8665.3789,16569.584,15897.9658,0.0134,0.4126
6673700,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.5,58444,14595.75,-2.69,8804.4375,16485.3516,-6.35,8788.6797,16494.8418,15848.2236,0.0244,0.0741
6676810,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.4375,58295.5,14564.5,-2.77,8888.2188,16435.123,-6.51,8867.9766,16447.2227,15800.7939,0.011,0.1193
6679910,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.3125,58158,14530.5,-2.84,8981.9531,16379.3779,-6.65,8958.6289,16393.2051,15751.6963,0.011,0.0862
6683023,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.25,58036.75,14497,-2.96,9076.5078,16323.6025,-6.8,9054.4063,16336.6123,15702.4688,0.0134,0.303
6686133,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.125,57896.5,14463.75,-3.08,9174.6211,16266.2607,-6.94,9153.543,16278.542,15650.0127,0.0122,0.166
6689243,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,246.0625,57762.5,14430.875,-3.18,9275.1641,16207.9932,-7.07,9247.5117,16223.9668,15604.708,0.0098,0.2474
6692356,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.9375,57621.75,14397.4375,-3.33,9366.1016,16155.7305,-7.23,9345.0742,16167.7783,15556.2646,0.0122,0.0363
6695466,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.875,57483,14359,-3.4,9478.5586,16091.666,-7.37,9462.7891,16100.6123,15506.543,0.011,0.1378
6698576,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.75,57363.75,14327,-3.58,9557.2734,16047.1895,-7.53,9541.9375,16055.8311,15461.7471,0.011,0.0411
6701679,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.6875,57232.25,14296.0625,-3.66,9665.3789,15986.5859,-7.68,9646.0117,15997.4023,15413.5088,0.0317,0.0854
6704789,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.5625,57090,14264.375,-3.75,9756.2461,15936.0693,-7.76,9741.5938,15944.1895,15357.1875,0.0159,0.0733
6707909,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.4375,56945.75,14229.4375,-3.89,9852.8867,15882.7588,-7.92,9836.4492,15891.7969,15318.7783,0.0122,0.3304
6711012,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.375,56816,14189.125,-4,9954.8828,15826.9531,-8.08,9935.1289,15837.7246,15259.1436,0.011,0.1048
6714122,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.25,56659.5,14151.0625,-4.15,10055.832,15772.1729,-8.26,10040.1367,15780.6611,15210.3438,0.011,0.0653
6717232,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.1875,56521,14116.375,-4.24,10173.4258,15708.9189,-8.39,10155.7891,15718.3682,15165.9326,0.0134,0.6818
6720345,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,245.0625,56381.25,14085.8125,-4.3,10269.9023,15657.4658,-8.55,10251.3398,15667.335,15117.0674,0.0159,0.3844
6723455,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.9375,56238.25,14048.75,-4.37,10371.9258,15603.5166,-8.66,10356.9063,15611.3984,15068.9209,0.011,0.3199
6726565,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.875,56082,14006.1875,-4.55,10499.7344,15536.4482,-8.79,10480.5703,15546.4561,15023.7393,0.0122,0.2063
6729678,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.75,55953.25,13977.4375,-4.62,10580.2227,15494.5742,-8.98,10564.1602,15502.9092,14969.9873,0.0098,0.058
6732788,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.625,55820,13944.25,-4.71,10685.3516,15440.2676,-9.17,10677.3672,15444.377,14923.1221,0.0098,0.0572
6735898,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.5625,55687.5,13910.6875,-4.84,10795.3164,15383.9238,-9.35,10786.8594,15388.2402,14877.7295,0.0122,0.0508
6739011,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.4375,55521.75,13867.4375,-5.02,10914.0781,15323.5928,-9.5,10900.0898,15330.6699,14824.5732,0.011,0.1853
6742121,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.3125,55358.75,13827.375,-5.16,11022.2734,15269.0898,-9.68,11015.7773,15272.3496,14773.6318,0.011,0.087
6745241,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.25,55208.5,13788.75,-5.23,11145.6836,15207.4492,-9.84,11133.9727,15213.2744,14721.418,0.011,0.2361
6748344,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244.125,55056.5,13750.875,-5.35,11253.0742,15154.2578,-10,11240.3438,15160.541,14670.8877,0.0195,0.0363
6751464,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,244,54908.5,13717.5,-5.44,11365.418,15099.0508,-10.19,11355.75,15103.7842,14622.2744,0.0122,0.245
6754574,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.875,54772,13675.3125,-5.54,11496.168,15035.3535,-10.38,11478.5352,15043.9092,14571.7607,0.0122,0.3626
6757687,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.75,54623.75,13643.375,-5.69,11612.0508,14979.3867,-10.57,11588.3867,14990.7783,14518.7656,0.011,0.2474
6760797,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.625,54454.75,13601.1875,-5.82,11712.8047,14931.0938,-10.75,11706.3906,14934.1572,14472.7969,0.0122,0.0669
6763907,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.5625,54293,13565.3125,-6.03,11831.4258,14874.665,-10.89,11834.793,14873.0693,14418.8828,0.011,0.2837
6767020,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.4375,54167.25,13528.625,-6.1,11939.3086,14823.7412,-11.13,11933.0313,14826.6943,14372.3467,0.011,0.2659
6770130,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.3125,53997.25,13488.0625,-6.31,12053.9023,14770.0557,-11.29,12044.6875,14774.3574,14321.4307,0.011,0.1072
6773250,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.1875,53828.5,13446.75,-6.49,12175.1016,14713.7236,-11.46,12174.2813,14714.1035,14271.0352,0.0244,0.2498
6776363,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,243.0625,53683.75,13412.1875,-6.58,12287.3867,14661.9395,-11.62,12277.9258,14666.2871,14228.207,0.0122,0.1716
6779473,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.9375,53549.25,13379.75,-6.67,12393.9727,14613.1357,-11.75,12386.0078,14616.7715,14186.1211,0.011,0.0266
6782584,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.8125,53403.75,13342.25,-6.85,12501.3398,14564.3174,-11.96,12494.8203,14567.2725,14131.5586,0.011,0.3763
6785697,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.6875,53259.75,13307.625,-7,12616.25,14512.4443,-12.09,12613.3125,14513.7656,14095.6211,0.011,0.2514
6788807,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.5625,53139.25,13269.5,-7.13,12755.9922,14449.873,-12.25,12752.6445,14451.3662,14050.5967,0.0317,0.4432
6791927,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.375,53001.5,13232.5625,-7.28,12854.4141,14406.1367,-12.39,12847.25,14409.3105,13999.3662,0.011,0.494
6795040,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.25,52854.75,13193.625,-7.39,12978.5469,14351.3604,-12.55,12964.0039,14357.7549,13948.2861,0.011,0.336
6798150,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242.125,52679.75,13161.625,-7.54,13084.3477,14305.0059,-12.67,13083.4375,14305.4033,13899.1953,0.011,0.2031
6801273,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,242,52510.75,13115.0625,-7.66,13219.0781,14246.415,-12.84,13210.6328,14250.0732,13851.8252,0.011,0.0588
6804383,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,241.875,52366.75,13078.1875,-7.82,13327.2422,14199.7256,-12.99,13329.1211,14198.917,13812.0342,0.011,0.1418
6807493,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,241.75,52224.75,13043.125,-7.89,13443.3633,14149.9414,-13.17,13440.7188,14151.0723,13767.1475,0.011,0.3707
6810606,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,241.625,52097.75,13012.5,-8.04,13546.0078,14106.2246,-13.29,13542.3867,14107.7627,13725.2021,0.0122,0.0347
6813726,29-Mar,11,3,39,5884.7,16.25,0,-112.058,0,241.4375,51925.75,12965.6875,-8.18,13683.918,14047.9092,-13.44,13687.6523,14046.3359,13665.3281,0.0122,0.5311
